ID,description,prise,region,promo_price,url
3405598,Конструктор LEGO Super Heroes Вечные перед лицом Аришема 76155,6499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405598/
3142212,Конструктор LEGO Movie Дом мечты Спасательная ракета Эммета! 70831,2739,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3142212/
3239915,Набор для творчества LEGO DOTS дополнительные элементы 109деталей 41908,169,"['RU-MOW', 'RU-SPE']",249,https://www.detmir.ru/product/index/id/3239915/
3498475,Конструктор LEGO Vidiyo Битбокс Карамельной Русалки 43102,749,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3498475/
3405575,Конструктор LEGO Dots Тайлы — серия 4 41931,239,"['RU-MOW', 'RU-SPE']",299,https://www.detmir.ru/product/index/id/3405575/
3234226,Конструктор LEGO Trolls Приключение на плоту в Кантри-тауне 41253,1699,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3234226/
3142209,Конструктор LEGO Movie Автобус для вечеринки 70828,4619,"['RU-MOW', 'RU-SPE']",6999,https://www.detmir.ru/product/index/id/3142209/
3244617,Конструктор LEGO Dots Браслет волшебный лес 41917,359,"['RU-MOW', 'RU-SPE']",489,https://www.detmir.ru/product/index/id/3244617/
3142014,Конструктор LEGO DUPLO My First Мои первые цирковые животные 10884,999,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/3142014/
3226723,Конструктор LEGO Star Wars Хижина Оби-Вана Кеноби 75270,2599,['RU-MOW'],2799,https://www.detmir.ru/product/index/id/3226723/
3142211,Конструктор LEGO Movie Падруженский Звездолёт Мими Катавасии 70830,4239,"['RU-MOW', 'RU-SPE']",5299,https://www.detmir.ru/product/index/id/3142211/
3596711,Конструктор LEGO Mickey and Friends Винтовой самолёт Микки 10772,799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3596711/
3226721,Конструктор LEGO Star Wars Снежный спидер 75268,1379,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3226721/
3405596,Конструктор LEGO Super Heroes Воздушное нападение Вечных 76145,999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405596/
3156360,Конструктор LEGO Star Wars Разрушение генераторов на Хоте 75239,1839,"['RU-MOW', 'RU-SPE']",2299,https://www.detmir.ru/product/index/id/3156360/
3237713,Конструктор LEGO Speed Champions Автомобиль Ferrari F40 Competizione 75890,1299,['RU-MOW'],-,https://www.detmir.ru/product/index/id/3237713/
3244555,Конструктор LEGO Super Heroes Чудо-женщина против Гепарды 76157,2129,"['RU-MOW', 'RU-SPE']",3499,https://www.detmir.ru/product/index/id/3244555/
3144108,Конструктор LEGO Disney Princess Башенка Рапунцель 41163,699,"['RU-MOW', 'RU-SPE']",999,https://www.detmir.ru/product/index/id/3144108/
3226706,Конструктор LEGO Ninjago Скоростной автомобиль Коула 71706,719,['RU-MOW'],799,https://www.detmir.ru/product/index/id/3226706/
3144103,Конструктор LEGO Disney Princess Башенка Жасмин 41158,699,"['RU-MOW', 'RU-SPE']",999,https://www.detmir.ru/product/index/id/3144103/
3200885,Конструктор LEGO Star Wars Пушка Звезды смерти 75246,1299,['RU-MOW'],1699,https://www.detmir.ru/product/index/id/3200885/
3244602,Конструктор LEGO Star Wars Дроид D-O 75278,3869,"['RU-MOW', 'RU-SPE']",6299,https://www.detmir.ru/product/index/id/3244602/
3181586,Конструктор LEGO Star Wars Спасение Люка на планете Хот 75203,2999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3181586/
3226699,Конструктор LEGO Hidden Side Метро Ньюбери 70430,2069,"['RU-MOW', 'RU-SPE']",2299,https://www.detmir.ru/product/index/id/3226699/
3104157,Конструктор LEGO Unikitty Машина-облако Юникитти 41451,829,"['RU-MOW', 'RU-SPE']",1099,https://www.detmir.ru/product/index/id/3104157/
3156353,Конструктор LEGO Marvel Super Heroes Капитан Америка Атака Аутрайдеров 76123,1999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3156353/
3144090,Конструктор LEGO Classic Кубики и глазки 11003,1499,"['RU-MOW', 'RU-SPE']",2199,https://www.detmir.ru/product/index/id/3144090/
3239916,Набор для творчества LEGO DOTS Браслет Попугайчики 41912,329,"['RU-MOW', 'RU-SPE']",449,https://www.detmir.ru/product/index/id/3239916/
3092814,Конструктор LEGO Friends Шкатулка дружбы 41346,3299,"['RU-MOW', 'RU-SPE']",3799,https://www.detmir.ru/product/index/id/3092814/
3156358,Конструктор LEGO Star Wars Нападение на планету Эндор 75238,1839,"['RU-MOW', 'RU-SPE']",2299,https://www.detmir.ru/product/index/id/3156358/
3226643,Конструктор LEGO Disney Princess Книга приключений Мулан 43174,1439,"['RU-MOW', 'RU-SPE']",1599,https://www.detmir.ru/product/index/id/3226643/
3226719,Конструктор LEGO Star Wars Боевой набор Штурмовики ситхов 75266,1299,['RU-MOW'],-,https://www.detmir.ru/product/index/id/3226719/
3251239,Конструктор LEGO Friends Игровая шкатулка Покупки Андреа 41405,699,"['RU-MOW', 'RU-SPE']",769,https://www.detmir.ru/product/index/id/3251239/
3156347,Конструктор LEGO 4+ Трюковое шоу Дюка Бубумса 10767,1199,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3156347/
3244546,Конструктор LEGO Minions Бойцы кунг-фу 75550,2249,['RU-MOW'],3699,https://www.detmir.ru/product/index/id/3244546/
3244548,Конструктор LEGO Minifigures 20 71027,249,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3244548/
3244523,Конструктор LEGO Dots Тайлы Dots 41916,229,"['RU-MOW', 'RU-SPE']",249,https://www.detmir.ru/product/index/id/3244523/
3226732,Конструктор LEGO Super Heroes Ограбление Стервятника 76147,1799,['RU-MOW'],1999,https://www.detmir.ru/product/index/id/3226732/
3226633,Конструктор LEGO Disney Princess Морские приключения Моаны 43170,669,['RU-MOW'],749,https://www.detmir.ru/product/index/id/3226633/
3226634,Конструктор LEGO Disney Princess Королевская карета Авроры 43173,669,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3226634/
3104158,Конструктор LEGO Unikitty Велосипед принца Паппикорна 41452,939,"['RU-MOW', 'RU-SPE']",1099,https://www.detmir.ru/product/index/id/3104158/
3226592,Конструктор LEGO Creator Грузовик-ракета 31103,1469,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3226592/
3142040,Конструктор LEGO Friends Дом Мии 41369,5499,['RU-MOW'],-,https://www.detmir.ru/product/index/id/3142040/
3142206,Конструктор LEGO Movie Шкатулка королевы Многолики Собери что хочешь 70825,2699,"['RU-MOW', 'RU-SPE']",2999,https://www.detmir.ru/product/index/id/3142206/
